route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
34,1,6871933,Terminal Boa Vista,,0,,5152
34,1,6871934,Abaeté,,0,,5153
34,1,6871935,Terminal Boa Vista,,0,,5152
34,1,6871936,Abaeté,,0,,5153
34,1,6871937,Terminal Boa Vista,,0,,5152
34,1,6871938,Abaeté,,0,,5153
34,1,6871939,Terminal Boa Vista,,0,,5152
34,1,6871940,Abaeté,,0,,5153
34,1,6871941,Terminal Boa Vista,,0,,5152
34,1,6871942,Abaeté,,0,,5153
34,1,6871944,Abaeté,,0,,5153
34,1,6871945,Terminal Boa Vista,,0,,5152
34,1,6871946,Abaeté,,0,,5153
34,1,6871947,Terminal Boa Vista,,0,,5152
34,1,6871948,Abaeté,,0,,5153
34,1,6871949,Terminal Boa Vista,,0,,5152
34,1,6871950,Abaeté,,0,,5153
34,1,6871951,Terminal Boa Vista,,0,,5152
34,1,6871953,Terminal Boa Vista,,0,,5152
34,1,6871954,Abaeté,,0,,5153
34,1,6871955,Terminal Boa Vista,,0,,5152
34,1,6871956,Abaeté,,0,,5153
34,1,6871957,Terminal Boa Vista,,0,,5152
34,1,6871958,Abaeté,,0,,5153
34,1,6871959,Terminal Boa Vista,,0,,5152
34,1,6871960,Abaeté,,0,,5153
34,1,6871962,Abaeté,,0,,5153
34,1,6871963,Terminal Boa Vista,,0,,5152
34,1,6871964,Abaeté,,0,,5153
34,1,6871965,Terminal Boa Vista,,0,,5152
34,1,6871966,Abaeté,,0,,5153
34,1,6871967,Terminal Boa Vista,,0,,5152
34,1,6871968,Abaeté,,0,,5153
34,1,6871969,Terminal Boa Vista,,0,,5152
34,1,6871971,Terminal Boa Vista,,0,,5152
34,1,6871972,Abaeté,,0,,5153
34,1,6871973,Terminal Boa Vista,,0,,5152
34,1,6871974,Abaeté,,0,,5153
34,1,6871975,Terminal Boa Vista,,0,,5152
34,1,6871976,Abaeté,,0,,5153
34,1,6871977,Terminal Boa Vista,,0,,5152
34,1,6871978,Abaeté,,0,,5153
34,1,6871979,Terminal Boa Vista,,0,,5152
34,1,6871980,Abaeté,,0,,5153
34,1,6871981,Terminal Boa Vista,,0,,5152
34,1,6871982,Abaeté,,0,,5153
34,1,6871983,Terminal Boa Vista,,0,,5152
34,1,6871984,Abaeté,,0,,5153
34,1,6871985,Terminal Boa Vista,,0,,5152
34,1,6871986,Abaeté,,0,,5153
34,1,6871987,Terminal Boa Vista,,0,,5152
34,1,6871988,Abaeté,,0,,5153
34,1,6871989,Terminal Boa Vista,,0,,5152
34,1,6871990,Abaeté,,0,,5153
34,1,6871991,Terminal Boa Vista,,0,,5152
34,1,6871992,Abaeté,,0,,5153
34,1,6871993,Terminal Boa Vista,,0,,5152
34,1,6871994,Abaeté,,0,,5153
34,1,6871995,Terminal Boa Vista,,0,,5152
34,1,6871996,Abaeté,,0,,5153
34,1,6871997,Terminal Boa Vista,,0,,5152
34,1,6871998,Abaeté,,0,,5153
34,1,6871999,Terminal Boa Vista,,0,,5152
34,1,6872000,Abaeté,,0,,5153
34,1,6872001,Terminal Boa Vista,,0,,5152
34,1,6872002,Abaeté,,0,,5153
34,1,6872003,Terminal Boa Vista,,0,,5152
34,1,6872004,Abaeté,,0,,5153
34,1,6872005,Terminal Boa Vista,,0,,5152
34,1,6872006,Abaeté,,0,,5153
34,1,6872007,Terminal Boa Vista,,0,,5152
34,1,6872008,Abaeté,,0,,5153
34,1,6872009,Terminal Boa Vista,,0,,5152
34,1,6872010,Abaeté,,0,,5153
34,1,6872011,Terminal Boa Vista,,0,,5152
34,1,6872012,Abaeté,,0,,5153
34,1,6872013,Terminal Boa Vista,,0,,5152
34,1,6872014,Abaeté,,0,,5153
34,1,6872015,Terminal Boa Vista,,0,,5152
34,1,6872016,Abaeté,,0,,5153
34,1,6872017,Terminal Boa Vista,,0,,5152
34,1,6872018,Abaeté,,0,,5153
34,1,6872019,Terminal Boa Vista,,0,,5152
34,1,6872020,Abaeté,,0,,5153
34,1,6872021,Terminal Boa Vista,,0,,5152
305,1,6872022,Acrópole,,0,,4677
305,1,6872023,Acrópole,,0,,4677
305,1,6872024,Acrópole,,0,,4677
305,1,6872025,Acrópole,,0,,4677
305,1,6872026,Acrópole,,0,,4677
305,1,6872027,Acrópole,,0,,4677
305,1,6872028,Acrópole,,0,,4677
305,1,6872029,Acrópole,,0,,4677
305,1,6872030,Acrópole,,0,,4677
305,1,6872031,Acrópole,,0,,4677
305,1,6872032,Acrópole,,0,,4677
305,1,6872033,Acrópole,,0,,4677
305,1,6872034,Acrópole,,0,,4677
305,1,6872035,Acrópole,,0,,4677
305,1,6872036,Acrópole,,0,,4677
305,1,6872037,Acrópole,,0,,4677
305,1,6872038,Acrópole,,0,,4677
305,1,6872039,Acrópole,,0,,4677
305,1,6872040,Acrópole,,0,,4677
305,1,6872041,Acrópole,,0,,4677
305,1,6872042,Acrópole,,0,,4677
305,1,6872043,Acrópole,,0,,4677
305,1,6872044,Acrópole,,0,,4677
305,1,6872045,Acrópole,,0,,4677
305,1,6872046,Acrópole,,0,,4677
305,1,6872047,Acrópole,,0,,4677
305,1,6872048,Acrópole,,0,,4677
305,1,6872049,Acrópole,,0,,4677
305,1,6872050,Acrópole,,0,,4677
305,1,6872051,Acrópole,,0,,4677
305,1,6872052,Acrópole,,0,,4677
305,1,6872053,Acrópole,,0,,4677
305,1,6872054,Acrópole,,0,,4677
305,1,6872055,Acrópole,,0,,4677
305,1,6872056,Acrópole,,0,,4677
305,1,6872057,Acrópole,,0,,4677
305,1,6872058,Acrópole,,0,,4677
305,1,6872059,Acrópole,,0,,4677
305,1,6872060,Acrópole,,0,,4677
305,1,6872061,Acrópole,,0,,4677
305,1,6872062,Acrópole,,0,,4677
305,1,6872063,Acrópole,,0,,4677
305,1,6872064,Acrópole,,0,,4677
305,1,6872065,Acrópole,,0,,4677
305,1,6872066,Acrópole,,0,,4677
305,1,6872067,Acrópole,,0,,4677
305,1,6872068,Acrópole,,0,,4677
305,1,6872069,Acrópole,,0,,4677
305,1,6872070,Acrópole,,0,,4677
305,1,6872071,Acrópole,,0,,4677
305,1,6872072,Acrópole,,0,,4677
305,1,6872073,Acrópole,,0,,4677
305,1,6872074,Acrópole,,0,,4677
305,1,6872075,Acrópole,,0,,4677
305,1,6872076,Acrópole,,0,,4677
305,1,6872077,Acrópole,,0,,4677
305,1,6872078,Acrópole,,0,,4677
305,1,6872079,Acrópole,,0,,4677
305,1,6872080,Acrópole,,0,,4677
305,1,6872081,Acrópole,,0,,4677
305,1,6872082,Acrópole,,0,,4677
305,1,6872083,Acrópole,,0,,4677
305,1,6872084,Acrópole,,0,,4677
305,1,6872085,Acrópole,,0,,4677
305,1,6872086,Acrópole,,0,,4677
305,1,6872087,Acrópole,,0,,4677
305,1,6872088,Acrópole,,0,,4677
305,1,6872089,Acrópole,,0,,4677
305,1,6872090,Acrópole,,0,,4677
305,1,6872091,Acrópole,,0,,4677
305,1,6872092,Acrópole,,0,,4677
305,1,6872093,Acrópole,,0,,4677
305,1,6872094,Acrópole,,0,,4677
305,1,6872095,Acrópole,,0,,4677
305,1,6872096,Acrópole,,0,,4677
305,1,6872097,Acrópole,,0,,4677
305,1,6872098,Acrópole,,0,,4677
305,1,6872099,Acrópole,,0,,4677
305,1,6872100,Acrópole,,0,,4677
305,1,6872101,Acrópole,,0,,4677
305,1,6872102,Acrópole,,0,,4677
305,1,6872103,Acrópole,,0,,4677
305,1,6872104,Acrópole,,0,,4677
305,1,6872105,Acrópole,,0,,4677
305,1,6872106,Acrópole,,0,,4677
305,1,6872107,Acrópole,,0,,4677
305,1,6872108,Acrópole,,0,,4677
305,1,6872109,Acrópole,,0,,4677
305,1,6872110,Acrópole,,0,,4677
383,1,6872111,Agrícola (Circular),,0,,1865
383,1,6872112,Agrícola (Circular),,0,,1865
383,1,6872113,Agrícola (Circular),,0,,1865
383,1,6872114,Agrícola (Circular),,0,,1865
383,1,6872115,Agrícola (Circular),,0,,1865
383,1,6872116,Agrícola (Circular),,0,,1865
383,1,6872117,Agrícola (Circular),,0,,1865
383,1,6872118,Agrícola (Circular),,0,,1865
383,1,6872119,Agrícola (Circular),,0,,1865
383,1,6872120,Agrícola (Circular),,0,,1865
383,1,6872121,Agrícola (Circular),,0,,1865
383,1,6872122,Agrícola (Circular),,0,,1865
383,1,6872123,Agrícola (Circular),,0,,1865
383,1,6872124,Agrícola (Circular),,0,,1865
383,1,6872125,Agrícola (Circular),,0,,1865
383,1,6872126,Agrícola (Circular),,0,,1865
383,1,6872127,Agrícola (Circular),,0,,1865
383,1,6872128,Agrícola (Circular),,0,,1865
383,1,6872129,Agrícola (Circular),,0,,1865
383,1,6872130,Agrícola (Circular),,0,,1865
383,1,6872131,Agrícola (Circular),,0,,1865
383,1,6872132,Agrícola (Circular),,0,,1865
383,1,6872133,Agrícola (Circular),,0,,1865
383,1,6872134,Agrícola (Circular),,0,,1865
383,1,6872135,Agrícola (Circular),,0,,1865
383,1,6872136,Agrícola (Circular),,0,,1865
383,1,6872137,Agrícola (Circular),,0,,1865
383,1,6872138,Agrícola (Circular),,0,,1865
383,1,6872139,Agrícola (Circular),,0,,1865
383,1,6872140,Agrícola (Circular),,0,,1865
383,1,6872141,Agrícola (Circular),,0,,1865
383,1,6872142,Agrícola (Circular),,0,,1865
383,1,6872143,Agrícola (Circular),,0,,1865
383,1,6872144,Agrícola (Circular),,0,,1865
383,1,6872145,Agrícola (Circular),,0,,1865
383,1,6872146,Agrícola (Circular),,0,,1865
383,1,6872147,Agrícola (Circular),,0,,1865
383,1,6872148,Agrícola (Circular),,0,,1865
383,1,6872149,Agrícola (Circular),,0,,1865
383,1,6872150,Agrícola (Circular),,0,,1865
383,1,6872151,Agrícola (Circular),,0,,1865
383,1,6872152,Agrícola (Circular),,0,,1865
383,1,6872153,Agrícola (Circular),,0,,1865
346,1,6872154,Terminal Santa Cândida,,1,,1811
346,1,6872155,Aliança,,0,,1810
346,1,6872156,Terminal Santa Cândida,,1,,1811
346,1,6872157,Aliança,,0,,1810
346,1,6872158,Terminal Santa Cândida,,1,,1811
346,1,6872159,Aliança,,0,,1810
346,1,6872160,Terminal Santa Cândida,,1,,1811
346,1,6872161,Aliança,,0,,1810
346,1,6872163,Aliança,,0,,1810
346,1,6872164,Terminal Santa Cândida,,1,,1811
346,1,6872165,Aliança,,0,,1810
346,1,6872166,Terminal Santa Cândida,,1,,1811
346,1,6872167,Aliança,,0,,1810
346,1,6872168,Terminal Santa Cândida,,1,,1811
346,1,6872169,Aliança,,0,,1810
346,1,6872170,Terminal Santa Cândida,,1,,1811
346,1,6872171,Aliança,,0,,1810
346,1,6872172,Terminal Santa Cândida,,1,,1811
346,1,6872173,Aliança,,0,,1810
346,1,6872175,Aliança,,0,,1810
346,1,6872176,Terminal Santa Cândida,,1,,1811
346,1,6872177,Aliança,,0,,1810
346,1,6872178,Terminal Santa Cândida,,1,,1811
346,1,6872180,Terminal Santa Cândida,,1,,1811
346,1,6872181,Aliança,,0,,1810
346,1,6872182,Terminal Santa Cândida,,1,,1811
346,1,6872183,Aliança,,0,,1810
346,1,6872184,Terminal Santa Cândida,,1,,1811
346,1,6872185,Aliança,,0,,1810
346,1,6872187,Aliança,,0,,1810
346,1,6872188,Terminal Santa Cândida,,1,,1811
346,1,6872189,Aliança,,0,,1810
346,1,6872190,Terminal Santa Cândida,,1,,1811
346,1,6872191,Aliança,,0,,1810
346,1,6872192,Terminal Santa Cândida,,1,,1811
346,1,6872194,Terminal Santa Cândida,,1,,1811
346,1,6872195,Aliança,,0,,1810
346,1,6872196,Terminal Santa Cândida,,1,,1811
346,1,6872197,Aliança,,0,,1810
346,1,6872198,Terminal Santa Cândida,,1,,1811
346,1,6872199,Aliança,,0,,1810
346,1,6872200,Terminal Santa Cândida,,1,,1811
346,1,6872201,Aliança,,0,,1810
346,1,6872202,Terminal Santa Cândida,,1,,1811
346,1,6872203,Aliança,,0,,1810
346,1,6872204,Terminal Santa Cândida,,1,,1811
346,1,6872205,Aliança,,0,,1810
346,1,6872206,Terminal Santa Cândida,,1,,1811
346,1,6872207,Aliança,,0,,1810
346,1,6872208,Terminal Santa Cândida,,1,,1811
346,1,6872209,Aliança,,0,,1810
346,1,6872210,Terminal Santa Cândida,,1,,1811
346,1,6872211,Aliança,,0,,1810
346,1,6872212,Terminal Santa Cândida,,1,,1811
346,1,6872213,Aliança,,0,,1810
346,1,6872214,Terminal Santa Cândida,,1,,1811
346,1,6872215,Aliança,,0,,1810
346,1,6872216,Terminal Santa Cândida,,1,,1811
346,1,6872217,Aliança,,0,,1810
346,1,6872218,Terminal Santa Cândida,,1,,1811
346,1,6872219,Aliança,,0,,1810
346,1,6872220,Terminal Santa Cândida,,1,,1811
346,1,6872221,Aliança,,0,,1810
346,1,6872222,Terminal Santa Cândida,,1,,1811
346,1,6872223,Aliança,,0,,1810
346,1,6872224,Terminal Santa Cândida,,1,,1811
346,1,6872225,Aliança,,0,,1810
346,1,6872226,Terminal Santa Cândida,,1,,1811
346,1,6872227,Aliança,,0,,1810
346,1,6872228,Terminal Santa Cândida,,1,,1811
346,1,6872229,Aliança,,0,,1810
346,1,6872230,Terminal Santa Cândida,,1,,1811
346,1,6872231,Aliança,,0,,1810
346,1,6872232,Terminal Santa Cândida,,1,,1811
346,1,6872233,Aliança,,0,,1810
346,1,6872234,Terminal Santa Cândida,,1,,1811
346,1,6872235,Aliança,,0,,1810
346,1,6872236,Terminal Santa Cândida,,1,,1811
346,1,6872237,Aliança,,0,,1810
346,1,6872238,Terminal Santa Cândida,,1,,1811
346,1,6872239,Aliança,,0,,1810
346,1,6872240,Terminal Santa Cândida,,1,,1811
346,1,6872241,Aliança,,0,,1810
346,1,6872242,Terminal Santa Cândida,,1,,1811
346,1,6872243,Aliança,,0,,1810
346,1,6872244,Terminal Santa Cândida,,1,,1811
346,1,6872245,Aliança,,0,,1810
346,1,6872246,Terminal Santa Cândida,,1,,1811
346,1,6872247,Aliança,,0,,1810
346,1,6872248,Terminal Santa Cândida,,1,,1811
346,1,6872249,Aliança,,0,,1810
346,1,6872250,Terminal Santa Cândida,,1,,1811
346,1,6872251,Aliança,,0,,1810
346,1,6872253,Terminal Santa Cândida,,1,,1811
346,1,6872254,Aliança,,0,,1810
346,1,6872255,Terminal Santa Cândida,,1,,1811
346,1,6872256,Aliança,,0,,1810
346,1,6872257,Terminal Santa Cândida,,1,,1811
346,1,6872258,Aliança,,0,,1810
346,1,6872259,Terminal Santa Cândida,,1,,1811
346,1,6872260,Aliança,,0,,1810
346,1,6872261,Terminal Santa Cândida,,1,,1811
346,1,6872262,Aliança,,0,,1810
346,1,6872263,Terminal Santa Cândida,,1,,1811
346,1,6872264,Aliança,,0,,1810
346,1,6872265,Terminal Santa Cândida,,1,,1811
346,1,6872266,Aliança,,0,,1810
346,1,6872267,Terminal Santa Cândida,,1,,1811
346,1,6872268,Aliança,,0,,1810
346,1,6872269,Terminal Santa Cândida,,1,,1811
346,1,6872270,Aliança,,0,,1810
346,1,6872271,Terminal Santa Cândida,,1,,1811
346,1,6872272,Aliança,,0,,1810
346,1,6872273,Terminal Santa Cândida,,1,,1811
346,1,6872274,Aliança,,0,,1810
346,1,6872275,Terminal Santa Cândida,,1,,1811
346,1,6872276,Aliança,,0,,1810
346,1,6872277,Terminal Santa Cândida,,1,,1811
346,1,6872278,Aliança,,0,,1810
346,1,6872279,Terminal Santa Cândida,,1,,1811
346,1,6872280,Aliança,,0,,1810
346,1,6872281,Terminal Santa Cândida,,1,,1811
346,1,6872282,Aliança,,0,,1810
346,1,6872283,Terminal Santa Cândida,,1,,1811
346,1,6872284,Aliança,,0,,1810
346,1,6872285,Terminal Santa Cândida,,1,,1811
346,1,6872286,Aliança,,0,,1810
346,1,6872287,Terminal Santa Cândida,,1,,1811
346,1,6872288,Aliança,,0,,1810
346,1,6872289,Terminal Santa Cândida,,1,,1811
346,1,6872290,Aliança,,0,,1810
346,1,6872291,Terminal Santa Cândida,,1,,1811
346,1,6872292,Aliança,,0,,1810
346,1,6872293,Terminal Santa Cândida,,1,,1811
346,1,6872294,Terminal Santa Cândida,,1,,1811
346,1,6872295,Aliança,,0,,1810
346,1,6872296,Terminal Santa Cândida,,1,,1811
346,1,6872297,Aliança,,0,,1810
346,1,6872299,Aliança,,0,,1810
346,1,6872300,Terminal Santa Cândida,,1,,1811
346,1,6872301,Aliança,,0,,1810
346,1,6872302,Terminal Santa Cândida,,1,,1811
143,1,6872304,Terminal Capão Raso,,0,,2057
143,1,6872305,Alto Boqueirão,,1,,2058
143,1,6872306,Terminal Capão Raso,,0,,2057
143,1,6872307,Alto Boqueirão,,1,,2058
143,1,6872309,Alto Boqueirão,,1,,2058
143,1,6872310,Terminal Capão Raso,,0,,2057
143,1,6872311,Alto Boqueirão,,1,,2058
143,1,6872312,Terminal Capão Raso,,0,,2057
143,1,6872313,Alto Boqueirão,,1,,2058
143,1,6872314,Terminal Capão Raso,,0,,2057
143,1,6872315,Alto Boqueirão,,1,,2058
143,1,6872316,Terminal Capão Raso,,0,,2057
143,1,6872317,Alto Boqueirão,,1,,2058
143,1,6872318,Terminal Capão Raso,,0,,2057
143,1,6872319,Alto Boqueirão,,1,,2058
143,1,6872320,Terminal Capão Raso,,0,,2057
143,1,6872322,Terminal Capão Raso,,0,,2057
143,1,6872323,Alto Boqueirão,,1,,2058
143,1,6872324,Terminal Capão Raso,,0,,2057
143,1,6872325,Alto Boqueirão,,1,,2058
143,1,6872327,Alto Boqueirão,,1,,2058
143,1,6872328,Terminal Capão Raso,,0,,2057
143,1,6872330,Terminal Capão Raso,,0,,2057
143,1,6872331,Alto Boqueirão,,1,,2058
143,1,6872332,Terminal Capão Raso,,0,,2057
143,1,6872333,Alto Boqueirão,,1,,2058
143,1,6872335,Alto Boqueirão,,1,,2058
143,1,6872336,Terminal Capão Raso,,0,,2057
143,1,6872337,Alto Boqueirão,,1,,2058
143,1,6872338,Terminal Capão Raso,,0,,2057
143,1,6872340,Terminal Capão Raso,,0,,2057
143,1,6872341,Alto Boqueirão,,1,,2058
143,1,6872342,Terminal Capão Raso,,0,,2057
143,1,6872343,Alto Boqueirão,,1,,2058
143,1,6872344,Terminal Capão Raso,,0,,2057
143,1,6872345,Alto Boqueirão,,1,,2058
143,1,6872346,Terminal Capão Raso,,0,,2057
143,1,6872347,Alto Boqueirão,,1,,2058
143,1,6872348,Terminal Capão Raso,,0,,2057
143,1,6872349,Alto Boqueirão,,1,,2058
143,1,6872350,Terminal Capão Raso,,0,,2057
143,1,6872351,Alto Boqueirão,,1,,2058
143,1,6872352,Terminal Capão Raso,,0,,2057
143,1,6872353,Alto Boqueirão,,1,,2058
143,1,6872354,Terminal Capão Raso,,0,,2057
143,1,6872355,Alto Boqueirão,,1,,2058
143,1,6872356,Terminal Capão Raso,,0,,2057
143,1,6872357,Alto Boqueirão,,1,,2058
143,1,6872358,Terminal Capão Raso,,0,,2057
143,1,6872359,Terminal Capão Raso,,0,,2057
143,1,6872360,Alto Boqueirão,,1,,2058
143,1,6872361,Terminal Capão Raso,,0,,2057
143,1,6872362,Alto Boqueirão,,1,,2058
143,1,6872363,Terminal Capão Raso,,0,,2057
143,1,6872364,Alto Boqueirão,,1,,2058
143,1,6872365,Terminal Capão Raso,,0,,2057
143,1,6872366,Alto Boqueirão,,1,,2058
143,1,6872367,Terminal Capão Raso,,0,,2057
143,1,6872368,Alto Boqueirão,,1,,2058
143,1,6872369,Terminal Capão Raso,,0,,2057
143,1,6872370,Alto Boqueirão,,1,,2058
143,1,6872371,Terminal Capão Raso,,0,,2057
143,1,6872372,Alto Boqueirão,,1,,2058
143,1,6872373,Terminal Capão Raso,,0,,2057
143,1,6872374,Alto Boqueirão,,1,,2058
143,1,6872375,Terminal Capão Raso,,0,,2057
143,1,6872376,Alto Boqueirão,,1,,2058
143,1,6872377,Terminal Capão Raso,,0,,2057
143,1,6872378,Terminal Capão Raso,,0,,2057
143,1,6872379,Alto Boqueirão,,1,,2058
143,1,6872380,Terminal Capão Raso,,0,,2057
143,1,6872381,Alto Boqueirão,,1,,2058
143,1,6872382,Terminal Capão Raso,,0,,2057
143,1,6872383,Alto Boqueirão,,1,,2058
143,1,6872384,Terminal Capão Raso,,0,,2057
143,1,6872385,Alto Boqueirão,,1,,2058
143,1,6872386,Terminal Capão Raso,,0,,2057
143,1,6872387,Alto Boqueirão,,1,,2058
143,1,6872388,Terminal Capão Raso,,0,,2057
143,1,6872389,Alto Boqueirão,,1,,2058
143,1,6872390,Terminal Capão Raso,,0,,2057
143,1,6872391,Alto Boqueirão,,1,,2058
143,1,6872392,Terminal Capão Raso,,0,,2057
143,1,6872393,Alto Boqueirão,,1,,2058
143,1,6872394,Terminal Capão Raso,,0,,2057
143,1,6872395,Alto Boqueirão,,1,,2058
143,1,6872396,Terminal Capão Raso,,0,,2057
143,1,6872397,Alto Boqueirão,,1,,2058
143,1,6872398,Terminal Capão Raso,,0,,2057
143,1,6872399,Alto Boqueirão,,1,,2058
143,1,6872400,Terminal Capão Raso,,0,,2057
143,1,6872401,Alto Boqueirão,,1,,2058
143,1,6872402,Terminal Capão Raso,,0,,2057
143,1,6872403,Alto Boqueirão,,1,,2058
143,1,6872404,Terminal Capão Raso,,0,,2057
224,1,6872405,Terminal Capão da Imbuia,,1,,1854
224,1,6872406,Araguaia,,1,,5249
224,1,6872407,Terminal Capão da Imbuia,,1,,1854
224,1,6872408,Araguaia,,1,,5249
224,1,6872409,Terminal Capão da Imbuia,,1,,1854
224,1,6872410,Araguaia,,1,,5249
224,1,6872411,Terminal Capão da Imbuia,,1,,1854
224,1,6872412,Araguaia,,1,,5249
224,1,6872413,Terminal Capão da Imbuia,,1,,1854
224,1,6872414,Araguaia,,1,,5249
224,1,6872415,Terminal Capão da Imbuia,,1,,1854
224,1,6872416,Araguaia,,1,,5249
224,1,6872417,Terminal Capão da Imbuia,,1,,1854
224,1,6872418,Araguaia,,1,,5249
224,1,6872419,Terminal Capão da Imbuia,,1,,1854
224,1,6872420,Araguaia,,1,,5249
224,1,6872421,Terminal Capão da Imbuia,,1,,1854
224,1,6872422,Araguaia,,1,,5249
224,1,6872423,Terminal Capão da Imbuia,,1,,1854
224,1,6872424,Araguaia,,1,,5249
224,1,6872425,Terminal Capão da Imbuia,,1,,1854
224,1,6872426,Araguaia,,1,,5249
224,1,6872427,Terminal Capão da Imbuia,,1,,1854
224,1,6872428,Araguaia,,1,,5249
224,1,6872429,Terminal Capão da Imbuia,,1,,1854
224,1,6872430,Araguaia,,1,,5249
224,1,6872431,Terminal Capão da Imbuia,,1,,1854
224,1,6872432,Araguaia,,1,,5249
224,1,6872433,Terminal Capão da Imbuia,,1,,1854
224,1,6872434,Araguaia,,1,,5249
224,1,6872435,Terminal Capão da Imbuia,,1,,1854
224,1,6872436,Araguaia,,1,,5249
224,1,6872437,Terminal Capão da Imbuia,,1,,1854
224,1,6872438,Araguaia,,1,,5249
224,1,6872439,Terminal Capão da Imbuia,,1,,1854
224,1,6872440,Araguaia,,1,,5249
224,1,6872441,Terminal Capão da Imbuia,,1,,1854
224,1,6872442,Araguaia,,1,,5249
224,1,6872443,Terminal Capão da Imbuia,,1,,1854
224,1,6872444,Araguaia,,1,,5249
224,1,6872445,Terminal Capão da Imbuia,,1,,1854
224,1,6872446,Araguaia,,1,,5249
224,1,6872447,Terminal Capão da Imbuia,,1,,1854
224,1,6872448,Araguaia,,1,,5249
224,1,6872449,Terminal Capão da Imbuia,,1,,1854
224,1,6872450,Araguaia,,1,,5249
224,1,6872451,Terminal Capão da Imbuia,,1,,1854
224,1,6872452,Araguaia,,1,,5249
224,1,6872453,Terminal Capão da Imbuia,,1,,1854
224,1,6872454,Araguaia,,1,,5249
224,1,6872455,Terminal Capão da Imbuia,,1,,1854
224,1,6872456,Araguaia,,1,,5249
224,1,6872457,Terminal Capão da Imbuia,,1,,1854
224,1,6872458,Araguaia,,1,,5249
224,1,6872459,Terminal Capão da Imbuia,,1,,1854
224,1,6872460,Araguaia,,1,,5249
224,1,6872461,Terminal Capão da Imbuia,,1,,1854
224,1,6872462,Araguaia,,1,,5249
224,1,6872463,Terminal Capão da Imbuia,,1,,1854
224,1,6872464,Araguaia,,1,,5249
224,1,6872465,Terminal Capão da Imbuia,,1,,1854
224,1,6872466,Araguaia,,1,,5249
224,1,6872467,Terminal Capão da Imbuia,,1,,1854
224,1,6872468,Araguaia,,1,,5249
224,1,6872469,Terminal Capão da Imbuia,,1,,1854
224,1,6872470,Araguaia,,1,,5249
224,1,6872471,Terminal Capão da Imbuia,,1,,1854
224,1,6872472,Araguaia,,1,,5249
224,1,6872473,Terminal Capão da Imbuia,,1,,1854
224,1,6872474,Araguaia,,1,,5249
224,1,6872475,Terminal Capão da Imbuia,,1,,1854
224,1,6872476,Araguaia,,1,,5249
224,1,6872477,Terminal Capão da Imbuia,,1,,1854
224,1,6872478,Araguaia,,1,,5249
224,1,6872479,Terminal Capão da Imbuia,,1,,1854
40,1,6872481,Augusta,,0,,2222
40,1,6872482,Terminal Campo Comprido,,1,,2984
40,1,6872483,Augusta,,0,,2222
40,1,6872484,Terminal Campo Comprido,,1,,2984
40,1,6872485,Augusta,,0,,2222
40,1,6872486,Terminal Campo Comprido,,1,,2984
40,1,6872487,Augusta,,0,,2222
40,1,6872488,Terminal Campo Comprido,,1,,2984
40,1,6872489,Augusta,,0,,2222
40,1,6872490,Terminal Campo Comprido,,1,,2984
202,1,6872493,Terminal Bairro Alto,,1,,1876
202,1,6872494,Terminal Boa Vista,,0,,1875
202,1,6872495,Terminal Bairro Alto,,1,,1876
202,1,6872496,Terminal Boa Vista,,0,,1875
202,1,6872497,Terminal Bairro Alto,,1,,1876
202,1,6872498,Terminal Boa Vista,,0,,1875
202,1,6872499,Terminal Bairro Alto,,1,,1876
202,1,6872500,Terminal Boa Vista,,0,,1875
202,1,6872501,Terminal Bairro Alto,,1,,1876
202,1,6872502,Terminal Boa Vista,,0,,1875
202,1,6872503,Terminal Bairro Alto,,1,,1876
202,1,6872504,Terminal Boa Vista,,0,,1875
202,1,6872505,Terminal Bairro Alto,,1,,1876
202,1,6872506,Terminal Boa Vista,,0,,1875
202,1,6872507,Terminal Bairro Alto,,1,,1876
202,1,6872508,Terminal Boa Vista,,0,,1875
202,1,6872509,Terminal Bairro Alto,,1,,1876
202,1,6872510,Terminal Boa Vista,,0,,1875
202,1,6872511,Terminal Bairro Alto,,1,,1876
202,1,6872512,Terminal Boa Vista,,0,,1875
202,1,6872513,Terminal Bairro Alto,,1,,1876
202,1,6872514,Terminal Boa Vista,,0,,1875
202,1,6872515,Terminal Bairro Alto,,1,,1876
202,1,6872516,Terminal Boa Vista,,0,,1875
202,1,6872518,Terminal Bairro Alto,,1,,1876
202,1,6872519,Terminal Boa Vista,,0,,1875
202,1,6872520,Terminal Bairro Alto,,1,,1876
202,1,6872521,Terminal Boa Vista,,0,,1875
202,1,6872522,Terminal Bairro Alto,,1,,1876
202,1,6872523,Terminal Bairro Alto,,1,,1876
202,1,6872524,Terminal Boa Vista,,0,,1875
202,1,6872525,Terminal Bairro Alto,,1,,1876
202,1,6872526,Terminal Boa Vista,,0,,1875
202,1,6872527,Terminal Bairro Alto,,1,,1876
202,1,6872528,Terminal Boa Vista,,0,,1875
202,1,6872529,Terminal Bairro Alto,,1,,1876
202,1,6872530,Terminal Boa Vista,,0,,1875
202,1,6872531,Terminal Bairro Alto,,1,,1876
202,1,6872532,Terminal Boa Vista,,0,,1875
202,1,6872533,Terminal Bairro Alto,,1,,1876
202,1,6872534,Terminal Boa Vista,,0,,1875
202,1,6872535,Terminal Bairro Alto,,1,,1876
202,1,6872536,Terminal Boa Vista,,0,,1875
